iteration,mean_reward
289,7708.886700000002
290,8346.5616
291,9197.037100000001
292,9288.743800000002
293,9674.772100000004
294,8629.905500000003
295,10485.968900000003
296,9706.755100000002
297,8906.809900000002
298,9184.178500000002
299,8754.4637
300,9535.175900000004
301,9464.622900000002
302,9815.8333
303,9999.354100000004
304,8332.441700000003
305,8076.111200000002
306,8101.743400000001
307,8293.367300000004
308,9511.846700000002
309,7554.106300000002
310,9034.0396
311,10001.661500000002
312,9659.373300000001
313,8651.071000000002
314,9270.988100000002
315,8024.550300000002
316,9211.079000000003
317,7988.428100000003
318,10090.834400000003
319,7198.822800000003
320,9303.4009
321,8684.732100000001
322,9348.569000000003
323,10115.248500000003
324,10177.8204
325,8430.581900000001
326,9021.615000000002
327,9514.995700000001
328,10388.321800000002
329,9425.924500000001
330,7790.883200000002
331,8034.647200000002
332,8018.231300000001
333,8375.850500000002
334,9065.897300000002
335,8229.656200000001
336,8592.727500000003
337,9901.202700000002
338,10797.356200000002
339,9821.010600000001
340,7915.966300000001
341,9590.882900000002
342,8934.084700000001
343,9016.858900000001
344,10032.532800000003
345,8705.245800000002
346,11378.610800000002
347,8798.419600000001
348,8907.050900000004
349,8780.945800000001
350,11379.0529
351,9674.908700000002
352,10470.149400000002
353,9106.617000000002
354,10183.236900000004
355,10060.975800000004
356,10709.280500000003
357,7889.405300000002
358,8821.512200000003
359,9986.238500000003
360,9809.086700000002
361,8526.958600000002
362,8476.087300000003
363,9176.123800000003
364,9875.155700000003
365,7693.653
366,9359.167600000002
367,9398.586200000002
368,9986.938200000002
369,9655.793500000003
370,9142.744600000004
371,9225.202600000002
372,8432.2224
373,8988.736000000003
374,7460.782400000001
375,7929.937800000002
376,7164.3329
377,8666.833400000001
378,9771.122400000002
379,8127.253100000003
380,9827.083800000004
381,10408.314300000002
382,8537.981600000001
383,9420.808000000005
384,9135.816800000002
385,9387.810100000002
386,10658.749000000002
387,9920.956800000002
388,7998.708900000002
389,8670.601000000002
390,9739.673000000003
391,9198.380100000002
392,9031.605400000002
393,8915.794000000002
394,8030.135200000002
395,8890.422100000002
396,8758.086700000003
397,6839.743300000002
398,8496.607900000003
399,7971.917000000003
400,10151.711100000002
401,10412.278700000003
402,10656.229900000002
403,9854.696900000003
404,10779.038000000002
405,9316.123400000004
406,8464.999200000002
407,8519.090600000003
408,8801.792900000002
409,9205.332700000003
410,9688.705800000002
411,11251.611900000002
412,10570.503400000003
413,7714.370500000002
414,8634.993400000001
415,8978.090500000002
416,9047.337600000003
417,9237.981600000001
418,8089.176900000002
419,10357.379
420,7473.148300000002
421,11074.618800000004
422,6511.494800000002
423,8767.221300000003
424,9176.238500000003
425,8300.856700000002
426,7249.661900000002
427,6428.851300000001
428,8239.346400000004
429,10192.585600000002
430,8664.610000000002
431,8571.449100000002
432,8995.144800000002
433,10468.592400000001
434,10077.937000000002
435,10460.649600000002
436,9596.861600000002
437,8338.767700000002
438,8684.180800000002
439,9487.072300000003
440,10863.398800000003
441,8345.469300000002
442,11114.180500000002
443,8113.154700000002
444,10507.327500000003
445,8530.365300000003
446,10278.805800000002
447,8359.695600000003
448,8274.737700000003
449,10098.968600000004
450,8732.0671
451,9363.736000000003
452,8644.264100000002
453,9773.261400000001
454,9009.0425
455,7801.2242000000015
456,9614.279900000003
457,8308.1815
458,8493.236300000004
459,9613.456000000004
460,7973.488600000002
461,10032.832900000003
462,8335.037300000002
463,8437.947000000002
464,8627.833700000003
465,6314.678100000003
466,7085.649500000002
467,8463.196400000004
468,10169.275700000004
469,9324.222600000003
470,9811.934600000002
471,9300.398700000002
472,9015.660100000003
473,9430.253000000002
474,7618.028700000001
475,9153.309400000004
476,7655.619300000003
477,10484.9658
478,9801.779700000005
479,10972.018300000003
480,10145.383400000002
481,7974.963900000003
482,10678.873300000001
483,7508.208300000001
484,9388.731900000002
485,10318.631100000004
486,8244.121300000003
487,10408.153500000004
488,10622.049800000004
489,8913.432900000002
490,7727.807800000002
491,9127.840600000003
492,7908.231200000001
493,9218.415
494,9605.318500000001
495,7954.029100000002
496,8595.968
497,9459.065500000002
498,9476.767900000003
499,8207.886200000003
500,11301.935200000002
501,6371.360200000001
502,10731.339900000003
503,8940.552800000003
504,9685.002300000002
505,9102.525100000003
506,7337.079300000001
507,8211.668200000002
508,9256.802100000003
509,9622.859500000002
510,7761.220400000002
511,7175.243500000003
512,10240.894700000003
513,9293.255100000002
514,7976.660700000003
515,10947.178800000003
516,7671.736700000003
517,9089.381400000002
518,8767.764500000001
519,9895.764600000004
520,10386.887400000003
521,10732.614000000003
522,10198.879400000002
523,8612.245100000002
524,6917.772300000002
525,9394.661100000003
526,8749.153200000002
527,7366.386100000003
528,10576.7708
529,8660.149700000004
530,9001.658600000002
531,9561.628900000003
532,8789.006300000001
533,8645.345200000003
534,9696.718000000003
535,10737.052300000005
536,7591.1348000000025
537,8329.321700000002
538,7899.974800000001
539,9456.752200000003
540,9302.835600000002
541,10002.589800000003
542,11318.535500000004
543,11046.771200000003
544,10085.622200000002
545,8062.254300000001
546,8786.758700000002
547,9433.307400000002
548,9197.1285
549,9892.248700000002
550,8341.693600000002
551,8245.660600000003
552,9142.047500000002
553,9657.548400000003
554,10788.683600000004
555,10548.8888
556,9970.705800000003
557,10158.389400000004
558,8092.396900000002
559,9915.711900000002
560,9315.006800000001
561,9697.703300000003
562,8643.980700000002
563,9697.178400000003
564,8827.939300000002
565,7501.992000000003
566,10211.802600000003
567,10024.278100000003
568,9189.587000000003
569,12201.078000000003
570,7911.214100000003
571,6931.4306000000015
572,8317.370500000003
573,7879.454800000003
574,8926.494800000002
575,10957.719300000006
576,9880.808400000002
577,9669.565300000002
578,8187.028300000002
579,7507.8560000000025
580,8066.8749000000025
581,8262.602500000003
582,9263.230900000002
583,8865.888100000004
584,8711.316300000002
585,9004.029400000003
586,10768.114500000003
587,8488.486100000002
588,9465.807800000002
589,10165.770200000003
590,10899.329600000005
591,7697.597400000002
592,10261.824700000003
593,9953.444400000002
594,10315.336300000003
595,8322.477200000001
596,9558.802600000003
597,6856.480800000002
598,8076.697400000001
599,9462.826000000003
600,8195.758000000003
601,8155.151800000003
602,8840.543000000003
603,8855.759400000003
604,9127.992300000002
605,9612.331900000001
606,8967.938800000002
607,9145.260100000003
608,8878.293300000001
609,9084.249400000002
610,8551.512500000003
611,7931.782600000002
612,8413.682000000003
613,9099.811200000002
614,7113.5606000000025
615,9377.455100000003
616,7946.2966000000015
617,10279.389300000003
618,9697.914200000003
619,7577.567800000002
620,8542.9534
621,9219.6456
622,9142.8898
623,10944.369100000002
624,10438.929000000002
625,9750.977100000002
626,9179.008800000003
627,7935.4441000000015
628,10454.743100000003
629,9418.860000000002
630,8821.923600000002
631,8841.573500000004
632,8023.196100000001
633,9624.273500000003
634,7193.531600000001
635,7772.023900000003
636,8231.587000000003
637,7654.6420000000035
638,10475.107200000004
639,12154.685200000005
640,9562.419500000004
641,7073.589600000001
642,8322.059800000003
643,9043.020400000003
644,11163.2059
645,10301.887600000002
646,9465.039800000002
647,9003.193500000003
648,9394.931100000002
649,8316.765900000002
650,8423.099500000002
651,7641.788300000002
652,9329.750600000003
653,8753.884000000002
654,9202.821600000001
655,10469.253400000001
656,9472.877700000003
657,8693.860800000002
658,10443.324200000003
659,8380.980400000002
660,8486.344900000002
661,8049.032200000002
662,7105.199900000002
663,9454.578300000003
664,9776.416400000004
665,8087.340700000003
666,9953.640200000002
667,10461.292300000003
668,10385.355700000002
669,8112.256000000002
670,7469.308700000001
671,9744.013300000002
672,9575.349700000004
673,8872.672300000002
674,8718.456100000003
675,8069.588800000002
676,7889.645700000003
677,8442.645100000002
678,9533.744700000003
679,8375.912400000003
680,9020.492600000003
681,9763.496400000004
682,8393.307700000003
683,9479.315100000002
684,9268.807200000003
685,7089.134200000001
686,11109.783100000002
687,8341.214400000003
688,10280.842600000002
689,10251.151300000003
690,8798.327000000001
691,7611.346200000003
692,9243.365300000003
693,7376.336000000002
694,8887.638700000003
695,6828.392800000002
696,8909.011300000002
697,9404.591700000003
698,10129.013300000002
699,6169.396400000001
700,8903.6383
701,9518.954700000002
702,11052.661100000003
703,8174.608500000002
704,10731.1651
705,9557.935600000003
706,9824.345700000003
707,10584.444100000004
708,9224.662600000003
709,10243.585000000001
710,8608.094000000001
711,7475.157100000002
712,7662.479400000002
713,8157.517700000004
714,9163.293200000004
715,9207.254400000002
716,8668.059700000002
717,6449.664500000002
718,7761.289300000001
719,10627.080700000002
720,9907.337200000004
721,9743.3114
722,9581.930700000004
723,6996.951600000001
724,10157.921500000002
725,8583.524600000002
726,10688.642000000002
727,7672.934400000002
728,8768.630900000004
729,8778.1157
730,7979.000400000002
731,10245.875100000003
732,7832.845800000002
733,8302.455700000002
734,10217.174500000001
735,9017.6442
736,8187.012700000003
737,9569.387200000003
738,7894.615900000001
739,9332.870100000002
740,7969.414500000002
741,8425.702700000002
742,9728.060000000003
743,8619.723700000002
744,9009.182900000003
745,9032.816600000002
746,11130.251600000003
747,6960.222600000001
748,9736.840700000002
749,9682.493800000002
750,9035.539700000003
751,9225.721600000003
752,8776.378000000002
753,10295.287300000004
754,11258.085900000004
755,8846.384500000004
756,9260.797600000002
757,7986.061100000003
758,9892.877500000002
759,9337.193200000003
760,8112.802400000002
761,8450.805700000003
762,7333.970600000003
763,10868.313600000003
764,10441.075600000004
765,11646.686100000003
766,11664.480000000005
767,8875.471800000005
768,8561.116100000003
769,7491.503000000002
770,8396.4099
771,8448.600600000002
772,8384.889500000001
773,8437.311900000002
774,8525.419900000003
775,8944.288600000002
776,10295.120000000003
777,8676.6043
778,11351.671700000004
779,8594.035000000002
780,10363.684600000002
781,9967.148500000003
782,9335.365100000003
783,10135.969600000002
784,7661.075100000001
785,9044.171900000001
786,7034.676500000001
787,7555.770300000003
788,10104.876800000002
789,8788.128600000002
790,9547.513900000002
791,11353.345900000004
792,9039.615900000003
793,7660.850800000003
794,9259.230500000003
795,8937.494100000004
796,9340.637500000003
797,7470.027800000002
798,9121.805000000002
799,9596.121500000003
800,10624.046200000004
801,8334.0434
802,8816.371000000001
803,8742.009600000003
804,8632.734600000003
805,9602.953700000004
806,8514.664200000001
807,9103.284000000001
808,8301.271400000003
809,10145.010800000004
810,8960.645700000001
811,9164.706700000002
812,9707.465600000003
813,9242.643600000003
814,10563.241000000002
815,8739.190300000002
816,9175.728500000003
817,9785.992600000001
818,9764.8485
819,10331.128200000001
820,10557.012800000002
821,8419.983900000001
822,9031.576300000002
823,9165.576300000002
824,9351.340400000003
825,9432.853900000002
826,10393.082300000002
827,8790.753800000004
828,9012.497600000002
829,6504.698200000002
830,9477.161600000001
831,8578.616300000003
832,9538.384100000001
833,7985.846000000003
834,8275.108300000002
835,9965.411200000002
836,8402.194400000002
837,9036.172700000003
838,8317.067100000002
839,10261.720900000002
840,8740.916200000001
841,8566.500900000003
842,8875.137200000003
843,9149.523400000002
844,10490.263000000003
845,9584.020100000002
846,8750.572000000002
847,8311.181000000004
848,10362.933800000003
849,9698.4977
850,8262.710100000002
851,8888.726200000003
852,9573.303100000003
853,9223.923600000002
854,9643.3963
855,9956.349800000002
856,8164.703200000003
857,9946.220100000002
858,8141.886500000001
859,7069.137400000002
860,9093.895000000002
861,8818.547100000002
862,8805.235100000002
863,8658.342100000003
864,8127.664500000002
865,8857.958200000003
866,9313.119000000002
867,10506.816500000004
868,9817.1941
869,9831.9168
870,9363.242800000002
871,9679.306100000002
872,10157.859700000003
873,10405.871500000003
874,8280.499600000003
875,8340.206000000002
876,9920.606200000002
877,10800.448700000003
878,11221.980800000003
879,8278.729600000002
880,10789.1525
881,7526.753400000002
882,10363.198400000003
883,9295.940500000002
884,8728.507200000002
885,10633.368000000002
886,7479.900300000003
887,8940.013300000002
888,8348.626300000002
889,10848.500700000002
890,10149.061700000002
891,9942.685600000003
892,10554.123100000003
893,10576.138900000002
894,8627.558400000004
895,8288.469200000003
896,9505.1254
897,9322.4882
898,10349.583
899,7941.846000000001
900,9915.845800000003
901,8465.844100000002
902,8182.810600000002
903,10158.536800000003
904,8242.363100000002
905,9043.933700000001
906,10199.813100000005
907,9109.256200000002
908,7886.768300000003
909,7709.049100000001
910,9562.124800000001
911,8646.723200000002
912,8401.423600000002
913,10499.351900000003
914,9466.681300000004
915,7869.153600000002
916,9336.260000000002
917,10236.744300000002
918,6641.045800000001
919,9540.120200000003
920,8861.746700000002
921,9655.153400000003
922,9835.7054
923,8575.456500000002
924,8938.391200000004
925,9982.801700000004
926,8206.973500000002
927,8144.132000000001
928,8540.912300000002
929,11233.337800000003
930,11523.403100000003
931,9335.266600000003
932,9835.779100000003
933,7828.067100000002
934,10165.331800000002
935,8559.022300000002
936,7862.254200000001
937,7889.384300000004
938,8076.793700000001
939,8345.694000000003
940,8630.942400000002
941,8931.4961
942,8087.250300000001
943,7535.718700000002
944,8806.377500000002
945,7888.045100000002
946,8995.166900000002
947,7996.968500000002
948,9229.015800000001
949,9583.540400000004
950,9240.652500000002
951,8552.330600000001
952,7127.944500000001
953,10048.477000000003
954,7820.134600000002
955,9177.776100000001
956,10708.907300000003
957,8784.782200000001
958,8331.837700000002
959,8943.721700000002
960,8544.395300000002
961,8811.865500000004
962,11800.773800000003
963,11386.107200000002
964,10021.535700000002
965,8489.426200000002
966,8736.377400000003
967,9576.860400000003
968,9746.017200000002
969,10254.675700000003
970,7884.261400000001
971,7975.620100000003
972,8887.502100000002
973,8889.079000000003
974,9165.651100000001
975,8755.8191
976,8413.088800000003
977,8651.902000000002
978,8656.984500000002
979,8531.879800000002
980,12061.591
981,8945.973600000003
982,11246.947200000002
983,8638.668000000001
984,6504.803600000001
985,8567.943400000002
986,8164.705300000002
987,10386.562000000002
988,6445.182700000002
989,10303.750700000002
990,6952.838600000001
991,9220.697000000002
992,7987.470700000002
993,8810.6231
994,9332.906700000001
995,7497.521000000003
996,9132.271900000002
997,8861.907500000003
998,9332.205800000003
999,10207.349200000002
1000,7410.446100000001
