iteration,mean_reward
1,8491.370474999998
2,8171.980249999999
3,9439.6834
4,8150.941575000001
5,8970.843874999999
6,10326.029525
7,9750.999475
8,8206.046975
9,10168.66935
10,8905.512525
11,7613.777675000001
12,8928.736599999998
13,8031.339924999999
14,9351.439475
15,7740.235475000001
16,10201.8973
17,6906.557000000001
18,9559.733925
19,7817.894874999998
20,8448.930175000001
21,8389.486875
22,8791.64125
23,8958.221300000001
24,7578.6228
25,8799.710675
26,6690.8849
27,8579.54405
28,7567.71785
29,9377.001025
30,7596.593725
31,8823.67465
32,9546.459475
33,8259.59995
34,8112.860525000001
35,8107.834350000001
36,10430.965475
37,10054.1252
38,9839.571350000002
39,7451.56335
40,9038.9292
41,9484.79245
42,10004.2383
43,7863.912525000001
44,6931.409275
45,6947.912474999999
46,8733.14575
47,8702.055950000002
48,8978.0873
49,8213.19485
50,8457.416099999999
51,9042.19715
52,9823.892925
53,8985.942875
54,9429.7469
55,8485.70415
56,10448.242875000002
57,10114.204450000001
58,8850.358474999999
59,8167.780425
60,8385.026825
61,8848.28385
62,10880.2638
63,9327.6645
64,9266.95315
65,8136.7986
66,9256.167725
67,8605.8322
68,9047.7569
69,10001.19645
70,8311.59385
71,8442.990675000001
72,8770.756399999998
73,9455.68015
74,9060.7125
75,10035.392150000001
76,7122.9067000000005
77,9327.276000000002
78,9638.839
79,8085.449225000001
80,9905.480725
81,9590.733600000001
82,8596.891275
83,6951.929425
84,7805.4963
85,9553.640949999999
86,8050.6644750000005
87,7570.526775
88,9459.4696
89,8876.468825
90,9606.410450000001
91,8786.66145
92,7798.097125
93,8705.005050000002
94,8591.92215
95,8127.8288
96,9233.429450000001
97,6561.817325
98,8979.2969
99,8600.918899999999
100,8484.929250000001
101,8185.782325
102,8554.381325
103,9432.959200000001
104,8287.629525
105,7450.116800000001
106,8227.208149999999
107,8506.855875000001
108,8073.866150000001
109,8212.177575
110,6940.590475000001
111,10938.770675
112,9168.494825
113,7902.3728
114,7797.541150000001
115,8170.260875
116,9451.426775000002
117,7950.64095
118,8710.417625
119,9271.547950000002
120,10201.6712
121,9587.84855
122,7820.484875
123,9036.3105
124,8728.527150000002
125,8280.771275000001
126,8987.493374999998
127,7958.93595
128,8541.272425
129,8126.679050000001
130,9413.01585
131,7617.001000000001
132,7481.495
133,8121.7633000000005
134,9994.098624999999
135,10418.5228
136,7208.998125
137,7990.08245
138,9064.58
139,10525.425575000001
140,7754.735275000001
141,7846.694975
142,8818.673149999999
143,7962.596775
144,8734.818575000001
145,7536.944625000001
146,9347.984975000001
147,8696.7307
148,7170.26135
149,8203.548675
150,7485.103850000001
151,8508.66905
152,8353.777075
153,9634.1049
154,9084.942475
155,8451.262575
156,9312.809799999999
157,9265.090625
158,8015.928375
159,8917.906200000001
160,9334.259025000001
161,9284.336425000001
162,8457.355025
163,7709.154774999999
164,6401.59135
165,9455.123300000001
166,8912.380050000002
167,7116.635225
168,9289.574175
169,7468.194475
170,7549.144750000001
171,7637.297150000001
172,8477.2674
173,7475.028399999999
174,8723.25615
175,7297.930675
176,8905.6324
177,10086.619025
178,9641.595775
179,8177.357825
180,8844.491775
181,9085.36125
182,7670.89155
183,9655.811899999999
184,7719.2129
185,7682.394649999999
186,9502.9851
187,9281.781775000003
188,7092.775725
189,9682.61105
190,7679.2985499999995
191,9304.443925000001
192,9305.160899999999
193,7363.90865
194,8083.597725
195,7346.757249999999
196,9435.188175
197,9366.260925
198,7915.733875
199,10247.719125
200,7003.9879
201,7452.65185
202,9187.849125
203,8613.150525
204,9536.080750000001
205,9249.3226
206,7165.237100000001
207,7761.627125
208,7838.923575000001
209,9087.00135
210,8950.660075
211,9241.195774999998
212,7944.13865
213,7412.648249999999
214,7270.236575
215,8326.03555
216,7662.4999499999985
217,10114.667150000001
218,9452.490425000002
219,9164.14415
220,7948.7254
221,7587.98635
222,9007.21325
223,8382.894275
224,7384.912150000001
225,9296.859600000002
226,8558.079249999999
227,9963.65755
228,9793.117424999999
229,8958.8331
230,7760.374125000001
231,7949.056325
232,7535.946074999999
233,8354.17275
234,7961.606975
235,7683.503100000001
236,8157.39855
237,10131.9372
238,10169.18595
239,7577.506825000001
240,9245.222875
241,7647.492474999999
242,8707.894649999998
243,8145.55385
244,10309.864075000001
245,8410.60605
246,6843.287150000001
247,8625.981000000002
248,8531.2479
249,9627.03945
250,8132.5450500000015
251,8982.39405
252,8912.422224999998
253,10020.770025
254,10233.500375
255,7877.061500000002
256,8224.6101
257,8324.60895
258,8225.579600000001
259,9722.87855
260,7561.627325
261,9519.557249999998
262,8803.791850000001
263,6843.459699999999
264,8143.8129500000005
265,8421.410899999999
266,11170.213250000003
267,7952.053375000001
268,9570.86655
269,8462.0431
270,8461.289200000001
271,8945.418300000001
272,8714.04065
273,8535.315425
274,8131.951275
275,8870.860075
276,10176.02565
277,7596.6273249999995
278,7822.4541500000005
279,8057.199675
280,7577.743774999999
281,8564.4356
282,8907.522575
283,8762.031425
284,8400.513625
285,7886.420325
286,8565.795000000002
287,8015.776125
288,10422.6332
289,8919.654975
290,7617.287824999999
291,8586.557175
292,8791.503525
293,9168.7078
294,9060.018974999999
295,7486.636850000001
296,8559.867575
297,9620.759575000002
298,8905.50675
299,9301.848675
300,8088.720850000001
301,6631.742775000001
302,9506.544425
303,8320.157825
304,8182.7845750000015
305,9058.030975
306,7475.87505
307,8507.276925
308,9353.484000000002
309,9542.0066
310,8020.440750000001
311,8944.237225
312,6994.764175
313,7231.69685
314,8221.084550000001
315,8702.150450000001
316,8953.465499999998
317,9988.429675
318,10391.854025
319,9092.065149999999
320,9727.851175
321,7731.92
322,9006.345075000001
323,8755.280625000001
324,8468.112625000002
325,9403.72055
326,9393.82185
327,8512.746200000001
328,7063.3626
329,8317.465975000001
330,8825.881575
331,9302.509125
332,8393.765975
333,9272.4744
334,9621.273200000001
335,9856.086800000001
336,7569.717225
337,7976.6225
338,8622.719524999999
339,9008.058325
340,8167.667375000001
341,9618.79205
342,9056.630625
343,9182.996724999999
344,7955.171000000001
345,9027.033575000001
346,9057.487425000001
